smiles,score
Cn1ccnc1NC(=O)[C@H]1[C@H]2C=C[C@]3(CN(Cc4ccccn4)C(=O)[C@@H]13)O2,-7.8
O=C(CCc1cn[nH]c1)NCCc1nccs1,-5.1
CSCCNC(=O)[C@H]1[C@H]2C[C@H](CN(C(=O)c3ccco3)C2)c2cccc(=O)n21,-7.9
Cc1cccc2[nH]c([C@@H]3CCCN(C(=O)CCn4cccn4)C3)nc12,-7.5
O=C1CCCN1c1cccc(NC(=O)N2CCCC[C@H]2c2ccc(F)cc2)c1,-8.6
CC(C)c1cc(CNC(=O)N(C)Cc2nc3ccsc3c(=O)[nH]2)on1,-7.0
CCc1nc(S(=O)(=O)NCCC2=CC[C@H]3C[C@@H]2C3(C)C)c[nH]1,-7.0
CCOC(=O)[C@@]12CC[C@@H]([NH+]3CCOCC3)C[C@H]1CC[N@H+](Cc1c[nH]cn1)C2,-7.3
Cc1ccc(S(=O)(=O)N2CC([NH+]3CCN(c4ncccc4Cl)CC3)C2)cc1,-8.1
COCC1(C(=O)N2C[C@@H]3CC[C@H]2C[NH2+]C3)CCC1,-5.9
CN(CC(F)(F)F)C(=O)c1ccccc1C(=O)[O-],-5.9
O=C(NCCc1ccccc1)[C@@H]1CCC[N@@H+](C2CCN(c3ccc(Cl)cn3)CC2)C1,-8.4
Cc1[nH]c2c(C)ccc(C)c2c1CC(=O)N[C@H](C)CCCC(C)(C)O,-6.7
O=C1NCCc2c1nc(-c1ccccc1)nc2N1CC[C@@H](c2ccc(F)cc2)C1,-9.2
CCCC(=O)Nc1ccc(CC(=O)NCCc2nncn2C)cc1,-7.0
[NH3+]CCN1C(=O)CC[C@H]2C[N@@H+](Cc3ccc(-n4cccn4)cc3)CC[C@H]21,-7.6
CC[C@@H](C)C(=O)Nc1cc(-c2nnc(C)o2)ccc1OC,-6.9
O=C(CC[C@@H]1CCC[N@@H+](Cc2ncon2)C1)NCc1ccccc1Cl,-7.4
COC(=O)c1ccc(CN2CC[C@@H]([N@H+](C)Cc3cc(C)no3)CCC2=O)cc1,-7.5
CCc1ccccc1OC1CN(C(=O)c2cc(CC(C)C)no2)C1,-6.9
Cc1ccc([C@@H](Cn2ccnc2-c2cccc(O)c2)[NH+]2CCOCC2)o1,-7.1
CN(C)c1ccc(-c2ccnc(NC[C@@H](O)c3cccc(=O)[nH]3)n2)cc1,-7.5
O=C(NCc1ccccn1)[C@@H]1CCC[N@@H+](C2CCN(C(=O)Cn3ccnc3)CC2)C1,-7.8
CN(C)C(=O)CC[N@@H+]1CCOc2c(O)cc(-c3cccc(Cl)c3)cc2C1,-8.5
C[N@@H+](CCC[C@@H]1CCCO1)Cc1cccc2nonc12,-6.5
O=C(NCC[NH+]1CCCC1)c1cc2c(s1)[C@]1(CC[N@@H+](CCO)CC1)OCC2,-7.5
Cc1cc(NC(=O)N(C)Cc2noc(C3CCC3)n2)n(Cc2ccccc2)n1,-7.5
COCc1cc(CNC(=O)c2ccc(-c3cccc([C@@H](C)O)n3)cc2)n[nH]1,-7.7
CN(Cc1nc(-c2ccncc2)no1)C(=O)CSc1nccn1C,-6.5
Cc1c[nH]c(C(=O)NCC[C@H]2CCC[N@@H+](C)C2)n1,-5.9
OC[C@H]1CC[N@@H+](Cc2c(Cl)cncc2Cl)C[C@@H]1O,-5.7
CC(=O)N[C@H]1CCN(C(=O)NCCCc2ccccc2Cl)C1,-6.7
O=C(c1cnc(N2CCCCC2)nc1)C1CCOCC1,-6.7
CCn1nc(CCOC)nc1CCC1CCCC1,-5.6
CCOc1ccccc1CCCNC(=O)N1C[C@H](OC(C)C)[C@@H](O)C1,-6.4
COCCO[C@H]1CC[N@H+](Cc2cn(C)nc2-c2ccc(C3CCCCC3)cc2)CC1,-7.3
O[C@@H]1CCC[C@H](n2ccnc2-c2cncnc2)C1,-6.5
COCC1(N(C)C(=O)[C@@H]2CC23CC[NH2+]CC3)CC1,-5.3
COC(C)(C)C(=O)N1CCC(c2n[nH]c(=O)n2Cc2ccccc2)CC1,-7.4
Cc1nn2cc(CNC(=O)CC3=C(c4ccccc4)CCC3=O)nc2s1,-8.1
CC[C@H](NC(=O)c1[nH]nc(C)c1Cl)c1ncccc1C,-6.7
Cc1nn(-c2ccccc2)c(=O)n1CC(=O)NC1CCOCC1,-7.6
Cc1cc(=O)[nH]c(-c2ccc(-c3cc(Cl)c(O)cc3C)cc2)n1,-8.2
COc1ccccc1CN(CCO)C(=O)Nc1ccc2c(c1)COC2,-7.2
O=C([O-])c1n[nH]c2c1CCN(C(=O)Cn1cnc3ccccc3c1=O)C2,-8.2
[NH3+][C@H]1CCCN(C(=O)c2cccc(-c3cc(C(F)(F)F)ccn3)c2)CC1,-8.4
CCc1[nH]c(=O)ccc1C(=O)NCCCc1nc2cc(Cl)ccc2[nH]1,-7.3
CC(C)CCNC(=O)c1cn(CC(C)C)cc(C(=O)N2CCN(c3ccccc3O)CC2)c1=O,-7.8
CNc1ccc(Cl)cc1C(=O)N1CC[C@@]23OCCN2C(=O)C[C@@H]13,-7.8
CN(C)C(=O)N1CCc2onc(C(c3ccccc3)c3ccccc3)c2C1,-8.5
CNC(=O)c1ccc(Cl)c(NC(=O)N(C)Cc2noc(CC(C)C)n2)c1,-6.7
CC(C)[N@H+]1CC[C@H](C(=O)N2CC[C@H](O)[C@](Cc3ccc(F)cc3)(C(=O)[O-])C2)CC1,-8.2
CCCc1cc(C(=O)N2CCC(c3cc(C(C)C)n[nH]3)CC2)no1,-7.3
Cc1ccc(C(=O)N2CCC(C(=O)N3CCC(F)(F)CC3)CC2)cc1,-8.7
COc1ccc(N2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cn1,-8.3
CCN1Cc2nc(OC)c(CNC(=O)c3ccc(OC)o3)cc2C1=O,-6.9
OCc1ccnc(-c2cc(F)cc3cccnc23)c1,-7.3
C[C@@H]1C[N@H+](C[C@@H]2CN(C(=O)Cn3ccc4ccccc43)C[C@@H]2CO)C[C@H](C)O1,-8.0
CO[C@@]12CC[C@H](O)C[C@@H]1N(C(=O)c1cnc(-c3ccncc3)nc1)CC2,-7.6
Cc1cnc(C)c(N2CCN(C(=O)[C@@]3(c4cccs4)CC3(C)C)CC2)n1,-7.7
CC(C)NC(=O)[C@@]1(Cc2cscn2)C[C@H]2CC[C@@H]1N2C(=O)CCn1cnnc1,-7.0
CCc1nnc(C[N@H+]2CC[C@@]3(CC2)CC(=O)N(CCCc2ccccc2)C3)o1,-7.5
CCN(CC[NH+](C)C)C(=O)NC1(c2ccccc2C)CC1,-5.8
O=C(/C=C/c1ccccc1)N[C@@H]1CCC[C@@H](NS(=O)(=O)C2CCOCC2)C1,-7.4
O=C1C[C@]2(CC[N@H+](CCO)CC2)CN1CCCc1ccccc1,-6.2
CNC(=O)C1(Cc2ccccc2F)CN(C(=O)c2ccc(Cl)cc2)C1,-8.1
COC(=O)Cc1cc([C@H]2CC[N@@H+](Cc3cc(C)ccc3O)CC2)[nH]n1,-7.5
COc1ccc(C[N@@H+]2CC[C@@H]3OCc4cnnn4[C@H]3C2)cc1OCC(=O)[O-],-7.9
CCN(CC[NH+](CC)CC)C(=O)c1cc(COc2cccc(C(C)=O)c2)on1,-6.1
C[C@H]1CC[C@H]2C(=O)N3C[C@H]([NH+](C)C)C[C@H]3C(=O)N12,-6.7
CNC(=O)c1cc(NC(=O)c2oc(C)nc2C)[nH]n1,-6.2
Cc1cc(CN(C)C(=O)[C@H]2OCC(=O)N(C(C)C)[C@@H]2c2ccccc2)on1,-7.4
Cc1ccnc(N2CCC(O)(Cn3ccnc3)CC2)n1,-6.2
CN(CCC[C@@H]1CCCO1)C(=O)NCCCn1ccc2ccccc21,-6.2
Cc1nonc1CNc1ncc2ncn(C)c2n1,-6.4
CCCc1nnc(N2CC[N@H+](C)[C@@H](CC)C2)s1,-5.6
C[C@@H]1C[N@@H+]2C[C@@H](NC(=O)c3c[nH]nc3-c3ccccc3F)C[C@H]2CO1,-7.8
Cc1nc2ncccn2c1C(=O)N(C)Cc1csc(-c2cccs2)n1,-7.1
COc1cc(-c2cccnc2OC)nc(OC)n1,-5.9
O=C(c1cn(Cc2cccc(Cl)c2)nn1)N1CCCC[C@@H]1CCc1ccccn1,-8.0
Nc1nc(NCCc2c[nH]cn2)cc([C@H]2C[C@@H](O)C2)n1,-6.1
CCCCc1nc2cc(C(=O)N3CCC(Cc4noc(C)n4)CC3)ccc2o1,-7.9
Cc1ccc(C(=O)[O-])c(N2Cc3cnn(CCO)c3C2)n1,-6.9
Cc1ccc(OCC(=O)N2CCCN(C(=O)c3cccn3C)CC2)cc1,-7.4
Cc1cccc(C(=O)N2CCCN(C(=O)[C@H]3CC=CCC3)CC2)n1,-7.8
O=C(C[N@H+]1CC[C@@H]([C@H]2CC[N@H+](CCc3ccccc3)C2)CC1)NC1CC1,-7.3
CCSc1ccccc1NC(=O)NC[C@@H]1CCCN(S(C)(=O)=O)C1,-7.0
Cc1ncnc(N2CCN(C(=O)c3cnc(C4CC4)[nH]c3=O)CC2)c1C,-7.8
O=C(Cn1nc([C@H]2CCC[NH2+]C2)n(-c2ccccc2)c1=O)N1CCCCC1,-8.1
COc1ccc(Cc2nc(-c3nn(C)cc3Cl)n(CCO)n2)cc1OC,-6.7
Cc1nn(C)c2ncnc(NCCCCc3ccccc3)c12,-6.8
Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)N1CCC(c2nnc3ccccn23)CC1,-8.4
CC[C@H](C)Oc1ccc(CNc2cc(C(=O)N3CCCCC3)ccn2)cc1,-7.5
CN(C)c1ccc(-c2ccnc(NCc3nnc4n3CCC4)n2)cc1,-7.7
C[C@H](NC(=O)Cc1ccc(OCC[NH3+])cc1)c1cn2ncsc2n1,-6.5
CCCc1cc(N2C[C@@H](CS(=O)(=O)N(C)C)[C@H](O)C2)nc(C)n1,-6.9
O=C(NCCc1csc(-c2ncccn2)n1)[C@H]1[NH2+]CCc2[nH]cnc21,-7.2
O=C1CC[C@]2(CC[N@@H+](Cc3cccc(O)c3)CC2)CN1CCc1cccnc1,-8.2
CC(=O)N1CCC[C@H]1C(=O)NCC1CCN(c2cccc(C(=O)N(C)C)n2)CC1,-7.8
Cc1ccccc1CC[C@@H]1CCCN(c2ncccc2C(=O)N(C)C)C1,-8.1
O=C1CC[N@H+](CCCc2ccccc2)CCN1CC[NH+]1CCCC1,-6.8
Cc1ccc2c(C)c(C(=O)N3CCC(c4nncn4C)CC3)oc2c1,-8.6
CC(=O)NC[C@H]1CC[C@@H](CC(=O)NCc2cccc(Oc3ccccc3)c2)[N@H+]1C,-8.1
O=C(COc1ccc2c(c1)OCO2)N[C@@H]1C[C@H]2C(=O)NCC(=O)N2C1,-7.2
CC[C@]12COC(=O)N1CCN(C(=O)c1ccc3c(=O)n(C)cnc3c1)C2,-7.9
CC(C)(O)CCn1ccnc1-c1ccccc1C(F)(F)F,-6.6
CN(C[C@H](O)CO)C(=O)NCc1noc(-c2ccc3c(c2)OCO3)n1,-6.6
CCn1nc(C)c(CN(CCOC)C(=O)c2ccc(=O)[nH]n2)c1C,-6.3
Cc1ccc([C@@H](C(=O)N2CCc3ncccc3C2)[NH+](C)C)cc1,-7.4
COc1cccc2c1OC[C@H](Cc1ncc(F)c(N(C)C)n1)C2,-7.1
Cc1ccoc1C(=O)NC[C@H](C)Oc1cccnc1,-6.1
CCC[N@@H+]1CC2(CCN(c3nccnc3C)CC2)C[C@H]1C(=O)[O-],-6.6
CCc1nccn1CCC(=O)N(C)Cc1cccc2cccnc12,-6.9
Cc1cnc2c(C(=O)NCC[C@H]3CCCCN3S(C)(=O)=O)cnn2c1,-7.6
O=C(NCc1ccc(N2CCCC2=O)cc1)c1cc(-n2cnnn2)[nH]n1,-8.1
CCc1nc(-c2ccc([C@@H](C)[NH+]3CCCC3)cc2)n(C)n1,-7.2
CC(C)N1C[C@H](CNC(=O)c2cnc(C3CC3)nc2)CC1=O,-6.6
Cc1c[nH]c([C@H](C)NC(=O)c2c(C)cc(CCC(C)C)oc2=O)n1,-7.4
CCSc1nc(CC(=O)N[C@@H]2CS(=O)(=O)C[C@H]2O)cs1,-5.6
O=C(NCc1ccccc1)N1C[C@@H]2CC[C@H](C1)N(Cc1ccccn1)C2=O,-8.2
CCC[C@H]1C[N@@H+](CC(=O)NC)C[C@@H]1NC(=O)Cn1nc(C)ccc1=O,-6.6
O=C([O-])[C@]12CCOC[C@H]1C[N@@H+](C1CCN(c3ccc(Cl)cc3)CC1)C2,-7.7
CC[C@@]1(C(=O)NCc2ncc(C)c(OC)c2C)C[C@@H]2CC[C@H]1[NH2+]2,-6.6
Cc1oc2c(c1C(=O)N1CCC[C@@H]1c1nc3c(C)cccc3[nH]1)C(=O)CCC2,-9.1
COc1cc(C[NH2+][C@@]23C[C@H]4C[C@@H](C2)C[C@](n2ncnn2)(C4)C3)cc(OC)c1,-7.8
CN(Cc1nc(-c2ccccn2)no1)C(=O)CCc1nc2ccccc2s1,-6.5
COc1cc(Cc2nn3c(CC(C)C)nnc3s2)cc(OC)c1OC,-7.0
O=C(Cn1ncc2ccccc2c1=O)N1CCN(C(=O)c2nc[nH]n2)CC1,-8.5
CC(C)CCN1C(=O)N(CC(N)=O)C(=O)[C@]12CC[N@H+](Cc1ccncc1)CC2,-7.6
Cc1ncccc1C(=O)N1CCc2c(-c3ccccc3)nn(C)c2CC1,-8.5
Cc1cnn(CC2CCN(C(=O)CN3CC4(CCCC4)CC3=O)CC2)c1,-7.6
CNC(=O)[C@@H]1C[C@@H]([NH3+])CN1C(=O)c1cc(CC(C)C)no1,-6.3
CCOC(=O)[C@@]1(Cc2ccccc2)C[C@H]2CC[C@@H]1N2C(=O)c1cc(C)nc(C)n1,-8.0
CC(C)C[C@H]1c2nc(C3CC3)nn2CCN1C(=O)c1nn(C)c(=O)[nH]1,-7.5
O=C(NC[C@@H]1CC[C@H](CC(=O)N2CCOCC2)[N@H+]1CC1CC1)c1n[nH]c(=O)[nH]1,-7.0
CN(C[C@@H]1Cc2ccccc2O1)c1nnc(C[NH3+])o1,-6.4
CC[C@]1(O)CCC[C@H]2C[N@H+](Cc3ccc(CC(=O)[O-])cc3)C[C@H]21,-7.3
C[N@H+]1CC[C@@]2(CC1)CN(C(=O)c1cccc(OC(F)F)c1)CCO2,-8.0
C[NH+](C)CCc1nnc(NC(=O)c2ccc3cccc(Cl)c3n2)s1,-7.1
COc1ccc(-c2ccc(S(=O)(=O)N3C[C@@H](C)O[C@@H](C)C3)cc2)cc1F,-8.0
COCC(=O)Nc1cc(NC(=O)c2cccc(C)c2Cl)ccc1OC,-7.5
O=C(NCC[N@H+]1CC[C@@H](CO)CC1)c1cc(O)ccc1F,-6.6
Cc1cccn2c(F)c(C(=O)N[C@H]3COC[C@@H]3[NH+]3CCCCC3)nc12,-7.6
O=C(c1cnc(C2CC2)nc1)N1CCC[C@H]1C[NH+]1CCCC1,-6.7
CC(C)c1cc(C2CCN(C(=O)[C@@H]3CC(=O)c4ccccc43)CC2)[nH]n1,-9.4
CN(CCCc1nccn1C)C(=O)[C@]1(c2ccccc2)CC[N@@H+](C)CC1,-6.5
CCc1c(C)nn(CCNC(=O)Cc2csc(C)n2)c1C,-6.5
COc1coc(C[N@H+](C)CC(C)(C)CO)cc1=O,-5.0
Cc1cc(OCC(=O)N(C)Cc2cc[nH]n2)c2c(C)c(C)c(=O)oc2c1,-7.6
COc1ccccc1[C@@H]1CCCN1C(=O)CN1CCCCC1=O,-7.4
CCc1c(C)sc2ncnc(N3CC[C@@H]([NH+]4CCOCC4)[C@H](O)C3)c12,-7.5
CSc1ccc(CNc2cc(C)nc(N)n2)cc1,-6.3
O=C(NC[C@@H](O)c1ccccc1)Nc1cc(C(=O)N2CCCC2)ccc1Cl,-8.0
COc1ccc(CN2C[C@H](OCc3ccncc3)CN(C(=O)CSc3ccccn3)CC2=O)cc1,-7.8
O=C(C(=O)N1CC[C@@H]([NH+]2CCCCC2)C1)c1ccccc1,-6.8
CC(C)c1ccc(C(=O)NCCc2ccccc2F)c(=O)n1C,-7.5
COc1ccc(C(=O)N2CCN(C(=O)NC[C@H](C)OC)CC2)cc1,-6.9
Cc1nc([C@@H](C)NC(=O)CN2C(=O)NC(=O)C2(C)C)c(C)s1,-6.8
Cc1ccccc1[C@@H]1CCCN(C(=O)c2ccc(-c3nc[nH]n3)cc2)C1,-8.7
CO[C@H]1COC[C@@H]1NC(=O)c1cc(O)ccc1N,-6.2
C=CCN(CC#Cc1ccccc1)C(=O)[C@@H]1COc2ccccc2O1,-6.3
C=C(C)COc1ccccc1NC(=O)CCCC(N)=O,-6.2
Cc1ccsc1C[N@H+]1CC[C@H](Oc2ccccc2C(=O)N2CCCC2)CC1,-7.4
COc1cc(Cl)ccc1OCc1cc(C(=O)N2C[C@@H]3CCC[C@H]2C3)no1,-7.7
COc1cccc(-c2nccn2[C@H]2CC[C@H](OC)CC2)n1,-6.8
COCC1(NC(=O)N(C)CC[C@@H](O)c2ccccc2)CCCC1,-6.5
CC(C)(C)c1nc2c(c(=O)[nH]1)CC[C@@]21CCCN(c2nccc(N)n2)C1,-9.1
CSc1ccc(C[N@H+](Cc2ncc[nH]2)C2CC2)cc1,-5.8
O=C(c1cc(F)ccc1F)N1C[C@@H](c2cccc(O)c2)[C@@H]2[C@H]1[C@H]1CC[N@@H+]2CC1,-9.0
CCc1cc(N2CCN(C(=O)c3c(OC)ccc(F)c3F)CC2)ncn1,-7.5
Cc1cnc(NC(=O)Cn2ncc(N3CCOCC3)cc2=O)c(C)n1,-7.2
O[C@H]1C[C@@H](c2cc(N3CCCC4(CCOCC4)C3)ncn2)C1,-7.2
Cc1cccc2cc(C[N@@H+]3CCC(=O)NC[C@H]3C)c(-c3cccs3)nc12,-8.4
COc1cc(F)c(C[N@H+]2CCN(Cc3ccc(C)cc3)C(=O)C2)cc1OC,-7.8
Nc1ccnc(N2CC[C@@H](NC(=O)c3ccccc3)[C@H](O)C2)n1,-7.3
CCNc1nc(-c2c(C)nn(C)c2C)cc(C(C)(C)C)n1,-7.6
COCC(C)(C)NC(=O)N(C)Cc1noc(CC(C)C)n1,-5.6
Cc1ccsc1CN(Cc1ccccn1)C(=O)c1ccc2c(c1)ncn2C,-7.8
CCOc1ccc(C(=O)N2CCn3nc([C@H](O)c4nccn4C)cc3C2)o1,-7.1
Cc1cc(CCc2ccccc2)oc(=O)c1C(=O)N1CCCC[C@H]1C[NH3+],-7.9
CC[C@@]1(O)CCCN(C(=O)c2c(C)cc(CCc3c[nH]c4ccccc34)oc2=O)C1,-8.3
Nc1cc(-c2ccccc2CO)nc(N2CCOCC2)n1,-7.6
COCCN1C(=O)N(Cc2ccccc2)[C@]2(CC[N@@H+](Cc3cccn3-c3cccnc3)CC2)C1=O,-8.5
COC(=O)c1c(OCc2ccccn2)cc(=O)n2c1CCN(C(=O)Cc1ccc(F)c(F)c1)CC2,-9.0
Cc1cnccc1CNC(=O)c1coc(COc2ccccc2)n1,-7.2
CCc1n[nH]c(SCC(=O)N(C)Cc2csc(-c3cccs3)n2)n1,-6.2
CCCC[C@H](NC(=O)c1ccc(-c2cccc(N)n2)cc1)C(N)=O,-6.8
O=C(CCn1c(CO)nc2ccccc21)NCc1ccc2c(c1)CCCO2,-8.2
COC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,-7.3
CCS(=O)(=O)N1CCC2(CCC(=O)N(Cc3ccccc3)C2)CC1,-7.9
CCc1noc(C)c1C(=O)N[C@@H]1COCC[C@H]1Oc1ccc(C(N)=O)cc1,-8.0
CCn1cc(-c2nc3cccc(C(F)(F)F)n3c2NCCCC(=O)[O-])cn1,-7.2
O=C(CCCn1cncn1)N1CCN(S(=O)(=O)c2ccccc2)CC1,-6.8
OC[C@@]1(Cc2ccccc2)C[N@H+](CCCOc2ccccc2)CC[C@@H]1O,-6.2
CC(=O)c1cc(C[N@@H+]2CCC[C@H](C(=O)c3cccc(Cl)c3)C2)cs1,-7.8
Cc1nc(C(=O)N2C[C@@H](c3ccc4c(c3)OCO4)[C@@H]3[C@H]2[C@H]2CC[N@@H+]3CC2)cs1,-8.2
O=C(Nc1ccc(Oc2ccccc2)nc1)C1CCN(C(=O)c2ccco2)CC1,-8.4
C=CCn1ncc(C[N@H+]2CC[C@@]3(CC2)c2nc[nH]c2CC[N@@H+]3CCCC)c1C,-7.0
CC[C@@]12COC(=O)N1CCN(C(=O)c1ccc(-n3cccn3)cc1)C2,-7.4
CC(C)Oc1ccc(C[N@H+]2CCC[C@@H](CNS(C)(=O)=O)C2)cc1,-6.5
O=C(CCc1nc(-c2ccncc2)no1)N1CC[C@@H](Oc2ccccc2)C1,-7.3
O=C(Nc1ccnn1C1CCN(C(=O)c2ccc3c(c2)OCO3)CC1)C1CC1,-8.7
O=C(COCc1nc2cc(F)ccc2[nH]1)NCc1cc(C2CC2)[nH]n1,-6.7
COCCN1CC2(CCN(C(=O)c3cccc(C(C)C)c3)CC2)OCCC1=O,-8.6
CCCN(CC1CC1)C(=O)c1cccc(-c2cccc(-c3nnc(C)o3)c2)c1,-7.6
Cc1nc([C@H]2CC[N@@H+](Cc3nccs3)CC2)no1,-6.0
O=C(c1cc(O)c2cccc(F)c2n1)N1CC[C@H]2OCc3cnnn3[C@H]2C1,-9.5
CN1CC(=O)N2CCN(C(=O)c3ccc(-c4ncccn4)cc3)C[C@H]2C1=O,-8.3
Cc1nccn1CCC[N@H+]1CCC[C@@H](c2nc(-c3ccccc3)no2)C1,-7.2
Cc1cc(Cl)ccc1C(=O)N1CC[C@@]23O[C@@H](c4ccccc4)CN2C(=O)C[C@@H]13,-8.8
Cc1nc(C)c(C(=O)Nc2nn(Cc3ccccc3)c3cccc(OC(C)C)c23)o1,-8.6
O=C(NCc1ccnc2ccccc12)[C@@H]1CCOc2ccccc2C1,-8.6
O=C(Cn1ccc(=O)[nH]c1=O)N1CC[C@](O)(c2ccccc2)[C@H]([NH+]2CCCC2)C1,-8.9
C[NH+](C)CCn1ccnc1C1CCN(C(=O)c2ccc3nnnn3c2)CC1,-7.7
Cc1ccoc1C(=O)N[C@H]1COC[C@@H]1[NH+]1CCCCC1,-6.9
COC(=O)c1ccccc1S(=O)(=O)N1C[C@@H]2CC(=O)N[C@@H]2C1,-7.0
CO[C@H]1CN(C(=O)Cc2ccc(CO)cc2)C[C@H]1Cc1cc(C)no1,-6.9
COc1ccc(OCc2cc(C(=O)N(C)Cc3nc(C)c[nH]3)n[nH]2)c(Cl)c1,-6.9
CC(C)c1cccc(Nc2ncns2)c1,-5.9
N#Cc1ccccc1C[NH+]1CCN(c2nc(CO)nc3ccccc23)CC1,-8.2
Cc1cc(N2CCC[C@@]3(CCc4cnc(C)nc43)C2)c2cc(F)cc(F)c2n1,-9.5
O=C(CCSCc1ccccc1)N1C[C@H](O)[C@@H]([NH+]2CCOCC2)C1,-6.7
CCc1nc(C)sc1CNC(=O)[C@@H]1CC(=O)Nc2ccc(F)cc21,-8.2
OCc1ccc(C[NH2+][C@H]2CCCc3nc(-c4cccnc4)ncc32)o1,-7.7
Cc1ccc(-c2cccc(C[N@H+]3CCC[C@@H](Cn4ccnc4C)C3)c2)o1,-8.3
CCN(C)c1cc(N2CCC3(CC2)OCCc2c3[nH]c3ccccc23)ncn1,-9.0
O=C(Cc1ccc(F)cc1Cl)N[C@H]1C[C@H]2CO[C@@H](C3CC3)C[N@@H+]2C1,-7.3
CC(C)C[N@@H+]1CCN(c2nnnn2-c2ccc(Oc3ccccc3)cc2)C[C@@H]1CCO,-7.6
CCCC[C@@H]1C[C@@H]1C(=O)NCc1ccc(F)cc1OC,-5.7
Cc1cccnc1N1CCN(S(=O)(=O)c2ccc(-c3onc(C)c3C)o2)CC1,-8.1
Cc1ccccc1CC(=O)N1C[C@H]2CN(C(=O)c3cnc(O)cn3)C[C@@]2(CO)C1,-8.4
C[N@@H+](Cc1cc(C(C)(C)C)[nH]n1)CC1(CO)CCC1,-5.7
Cc1nc(C[N@@H+]2CCn3nc(C[N@@H+]4CCC[C@@H]4C)cc3C2)c2ccccn12,-8.0
CCOC(=O)[C@H]1CCCN(C(=O)c2cc(NC(=O)COC)cc3ncn(Cc4ccc(F)cc4)c23)C1,-7.8
Cc1cc(C(=O)N(C)C)ccc1NC(=O)N1CCC[C@H](Cn2ccnc2)C1,-7.7
O=C(c1cnc(C2CC2)nc1)N1CCc2oc(-c3cc(F)cc(F)c3)nc2C1,-8.4
COc1ccc2[nH]c(CCN(C)C(=O)[C@@H]3CCCO3)nc2c1,-6.5
Cc1cccc(C)c1Oc1ncccc1CNC(=O)C(=O)c1ccco1,-7.5
CC[C@@]1(O)CCC[C@@H]2CN(C(=O)c3ccc(N4CCCCC4)cc3)C[C@@H]21,-8.1
CCCNC(=O)c1ccc(C)c(NC(=O)CCc2nc3cc(F)ccc3[nH]2)c1,-7.6
COCC(C)(C)CNC(=O)CCCc1cn[nH]c1,-5.0
Cc1ncc2c(n1)[C@]1(CCCN(c3ncnc4[nH]ccc34)C1)CC2,-8.6
O=C(NCc1noc(C2CCCC2)n1)N(Cc1cocn1)Cc1cocn1,-7.3
Cc1nn(C(C)C)c(C)c1CN(C)C(=O)c1ccc2nnc([C@H](O)C(C)C)n2c1,-7.6
O=C(NCCS(=O)(=O)c1ccc(F)cc1)c1ccccc1-c1nnn[n-]1,-7.7
COCCCN1C(=O)N(Cc2ccccc2)C2(CCN(c3noc(C)n3)CC2)C1=O,-7.3
COCCN1C[C@H](Cc2cc(N3CCCCC3)ncn2)CC1=O,-6.7
O=C1C[C@@H](c2ccccc2OCc2ccccc2)c2c(nc3ccccn23)CN1,-8.3
CC(=O)NCC(=O)N1CC[C@H]2[C@@H](C1)C[N@H+]2Cc1ccc(-c2ccccn2)cc1,-8.1
O=C(CCc1ccc2c(c1)OCO2)N1CC[N@H+]2[C@@H](COC[C@@H]2C2CC2)C1,-7.8
CO[C@H]1CCCN(C(=O)c2cccc(-c3cccc(C(F)(F)F)c3)c2)C1,-8.4
CCCc1ncncc1C(=O)N1Cc2cnc(CC)nc2C1,-6.5
Cc1cc(Cn2cc(-c3cccc(Oc4ccccc4)c3)nn2)no1,-8.1
O=C(/C=C/c1ccccc1Cl)N[C@H]1CC[C@@H](n2cc(C(=O)N3CCCC3)nn2)CC1,-8.5
COc1ccc(CCC(=O)NC[C@H]2COc3c(cccc3OC)C2)cc1OC,-7.7
O=C([O-])c1cc2c(s1)C1(CCN(C(=O)c3ccncc3F)CC1)OCC2,-8.1
COc1cccc2c1OCCCN(C(=O)c1[nH]nc3c1C[C@H](C)CC3)C2,-8.5
CCC[C@@H](NC(=O)c1ccc[n+]([O-])c1)c1ccccc1,-7.1
O=C(N[C@@H]1CCN(C(=O)c2ccc(O)c(Cl)c2)C[C@H]1O)c1cnccn1,-8.0
COc1ccc(-c2ncn(C[C@H]3COCCO3)c2-c2ccncc2)cc1,-7.1
Cc1ccc2nc(N3CCC[C@@H](O)C3)c(C[N@H+]3CC[N@@H+](CCO)CC3)cc2c1,-7.4
O=C(c1cc2ccccc2s1)N1CCC(C2(O)CC2)CC1,-7.4
CCOc1ccc(C(=O)N(CC[NH+](C)C)Cc2nc[nH]c2C)cc1Cl,-6.3
CCCCN(Cc1ccccc1F)C(=O)[C@@H](C)c1n[nH]c(=O)c2ccccc12,-8.1
O=C(C[C@@H]1CC1(F)F)N1C[C@H]2C[C@H](O)C[C@H]2C1,-6.0
Cn1cc(C[N@@H+]2CCN(Cc3ccc4c(c3)OCO4)C(=O)C2)cc1C#N,-7.8
COc1cc(C[N@@H+](C)Cc2cnccn2)ccc1F,-6.0
COC(=O)c1ccc(F)c(NC(=O)c2c(C)cc([C@@H]3CCC[NH2+]C3)oc2=O)c1,-8.8
