smiles,score
Cc1ccccc1Cn1cc(C(=O)NCc2csc(N)n2)nn1,-4.61168
C[NH+](C)CCOc1ccccc1-c1cccc(C(=O)N2CC(O)C2)c1,-4.03344
CN(C)C(=O)N1CCn2nc(CNC(=O)c3cc4ccccc4n3C)cc2C1,-5.14977
COc1ccc(-c2cn3cc(C(=O)N4CC=C[C@H]4CO)nc3c(=O)n2CC2CC2)cc1,-5.49737
Cc1cc(N2CCC([NH2+]C[C@@H]3CCCO3)CC2)nc(-c2ccccc2O)n1,-4.85528
O=C(c1cscn1)N1CCC(O)(c2cccc(C(F)(F)F)c2)CC1,-4.73055
CN(C)C(=O)c1cccc(NC[C@@H]2CCC[N@H+]3CCCC[C@H]23)n1,-4.12485
N#C[C@H]1CCCN(C(=O)c2ccc(-c3cccs3)cc2)C1,-3.92595
CC(C)[C@@H]1CN(C(=O)CO)CCC[N@H+]1Cc1ccc(F)cc1,-3.71885
COC(=O)c1cc(O)cc(C(=O)NCc2cc(C3CC3)on2)c1,-4.69798
CCOc1ccc(-c2ccc([C@H]3CC(=O)Nc4cc(OC)c(OC)cc43)o2)cc1,-4.85153
Cn1cc(C(=O)N2CC[NH2+]C[C@@H](C(=O)[O-])C2)c2ccccc21,-4.69255
Cc1[nH]nc(C[N@H+](C)[C@@H](C)c2cccs2)c1Cl,-3.38716
C[NH+](C)CCN1C(=O)N[C@@](CCc2ccccc2)(C2CCN(C(=O)c3ccnc(Cl)c3)CC2)C1=O,-4.83027
O=C(Cc1cc(F)cc(Cl)c1)N[C@H]1C[C@H]2CO[C@@H](C3CC3)C[N@@H+]2C1,-2.77298
Cc1ccc(C(=O)N(C)Cc2ccccc2C(F)(F)F)cc1OCC[NH3+],-5.90405
O=C(NCCc1cnn(-c2ccccc2)c1)[C@H]1CCC(=O)N(CCc2ccccn2)C1,-4.26328
COc1ncnc(C)c1-c1ccccc1C(=O)N(C(C)C)C(C)C,-4.59652
COCC(=O)N1CC[C@@H](c2ccc3ccccc3c2)[C@H](O)C1,-4.51044
Cc1n[nH]c(SCCNC(=O)[C@H]2CC[C@@H]3CCC[C@@H]32)n1,-3.93132
Cc1cccc(-c2cn[nH]c2C2CCN(C(=O)[C@@H]([NH3+])Cc3c[nH]cn3)CC2)c1,-4.47272
Cc1oc2c(c1C(=O)N[C@H]1COC[C@H]1Cc1ccncc1)C(=O)CCC2,-3.63173
COc1ccc(OCC2CCN(C(=O)c3cnc(N)nc3C)CC2)cc1,-4.95331
CC(C)(O)CCc1cccc(C(=O)Nc2ccc(OC[C@H]3CCCO3)cc2)c1,-4.81725
COC[C@@H]1CCCN1C(=O)NCc1nc(-c2cccc(C)c2)no1,-4.87127
Cc1csc(S(=O)(=O)N2CCO[C@@H](CCc3ccccc3)C2)c1,-3.6501
CC[C@@]12COC(=O)N1CCN(c1nc(N(C)C)nc3c1CCCC3)C2,-3.07044
COc1ccc(C[N@H+]2CCC[C@@]23CCCN(C)C3=O)cc1F,-2.44933
C[N@@H+](CC[C@@H]1CC1(F)F)Cc1cc(-c2ccccc2)n[nH]1,-3.75832
O=C(c1ccnc(-c2cnc3cccc(F)c3c2)c1)N1CCCC1,-6.04128
COc1ncccc1C(=O)N1CCC[C@H](c2ncc[nH]2)C1,-3.72927
C[N@H+]1CC[C@H](Oc2ccc(NC(=O)NCCCN3CCCC3=O)cc2)CC1,-4.50025
CCCCN(C)C(=O)c1cn(CCOC)cc(C(=O)NCC2(c3ccccc3)CCCC2)c1=O,-6.04085
COc1cccc(F)c1C(=O)N1CC(=O)N(c2ccc(Cl)cc2)C[C@H]1C,-4.89498
COc1cnccc1-c1ccc(C(=O)N2CCCC[C@@H]2CCn2ccnc2)cc1,-3.89839
O=C(Cc1ccc(F)cc1)N1C[C@H]2CC[C@@H](C1)[C@H]2O,-4.40319
CCc1csc(CNC(=O)C[N@@H+](C)Cc2ccncc2)n1,-2.67751
Cc1ccn2cc(C(=O)N3CCC[C@]4(CCc5cnc(N(C)C)nc54)C3)nc2c1,-4.26906
CCOC(=O)[C@]1(Cc2ccccc2)CCCN(S(=O)(=O)c2cccs2)C1,-3.20828
Cc1ccccc1[C@@H]1[C@H]2C[NH2+]C[C@H]2CN1S(=O)(=O)c1ccccc1,-5.38575
O=C(C[C@H]1CC[C@@H](CNC(=O)c2cnco2)[N@@H+]1CC1CC1)NCCc1cc[nH]n1,-4.02569
COC(=O)c1c(N2CC[C@@H]3C[C@@H](C(=O)NCCO)[C@@H]3C2)noc1-c1ccccc1,-5.58831
COC[C@H]1CCC[C@H]1NC(=O)CCC(=O)c1ccccc1,-1.59338
COc1ccc(C[N@@H+]2CCC[C@@H](CCC(=O)NCc3ccc(OC)cc3OC)C2)c(O)c1,-4.89913
C[C@@H](Cc1cncs1)NC(=O)c1ccc2nccn2c1,-3.60442
C=C(C)CN(C)C(=O)c1cc(COc2ccc(Cl)cc2OC)on1,-3.98414
Cc1cc(C[C@@H]2COC[C@@H]2NC(=O)Cc2cnc3c(C)cccn23)on1,-3.00832
CSc1ccc(-c2nc(Cn3cc(C)cn3)c(C)o2)cc1,-4.3793
C[C@@H](c1cccc(-c2c(-c3ccccc3)ncn2Cc2ncc[nH]2)c1)[NH+](C)C,-5.11964
O=C1Nc2ccccc2C12CCN(S(=O)(=O)N1CCOCC1)CC2,-4.80974
CCc1ccc(C[N@@H+]2CCc3c(C(=O)NCc4n[nH]c(=O)[nH]4)csc3C2)nc1,-5.48709
COc1ccc(N2C[C@@H](c3nc(-c4cccnn4)no3)CC2=O)cc1Cl,-4.16258
CC(C)Oc1ccc2c(NC(=O)C[C@H]3C=CS(=O)(=O)C3)nn(C)c2c1,-4.55638
CCOC(=O)N1CCN(C(=O)c2cnc3c(c2)CCCC3)CC1,-4.91543
Cc1ccc(OC[C@H]2CCCN(C(=O)c3cnn4ccccc34)C2)cc1,-4.19822
O=C1N(CC2CCC2)CCC[C@@]1(O)C[NH2+]Cc1cn2c(n1)SCC2,-4.52966
CCC[C@@]1(C(=O)[O-])CN(c2ccc(C[NH+]3CCOCC3)cn2)CC[C@H]1O,-4.18025
COc1ccc(C[N@H+]2CCO[C@@H](C)C2)cc1-c1ccc(C(=O)Nc2cccnc2)o1,-3.62812
Cc1ncsc1CCN(C)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)on2)o1,-3.83738
CN(C)C(=O)C[C@H]1C[N@@H+]2C[C@@H](NC(=O)c3ccc(Cl)cc3)C[C@H]2CO1,-3.16516
CCC[C@@H]1CN(C(=O)c2csc(C[NH+](C)C)n2)C[C@H]1[NH+](C)C,-4.44517
Clc1cccnc1NCc1n[nH]c2c1CCCCC2,-4.1501
Cc1ccc2[nH]c([C@H](Nc3nc(C)cnc3C)C(C)C)nc2c1,-4.54948
Cc1cccc2cc(C[N@@H+]3CCC(=O)NC[C@H]3C)c(-c3cccs3)nc12,-4.68197
CC(C)c1cc(NC(=O)N(Cc2ccncc2)C[C@H]2CCCO2)n(C)n1,-5.25871
Cc1ccccc1-c1ncc(C[NH2+]C2CCN(S(C)(=O)=O)CC2)s1,-5.22647
CCn1c(N)nc2cc(C(=O)NCc3nnc4ccccn34)cnc21,-5.39911
C[C@@H]1CN(C(=O)CCc2ccncc2)C[C@@]1(O)C1CCC1,-2.55525
CCOCCN1CCO[C@]2(CC[N@H+](Cc3ccccc3C(=O)[O-])CC2)CC1=O,-4.13127
NC(=O)c1cccc(NC(=O)NC[C@@H]2CC[N@H+](C3CCCCC3)C2)c1,-4.28474
c1ccc(-n2nc(C3CC3)nc2-c2ccc3nccn3c2)cc1,-5.55726
C[NH+](C)Cc1csc(C[N@H+]2CCn3nc(CNc4cnccn4)cc3C2)c1,-5.20852
CCC(C)(C)NC(=O)CSc1nncn1C,-3.60566
Cc1sc(-n2cnnn2)c(C(=O)N[C@H]2CCCN(C(=O)c3ccco3)C2)c1C,-3.09957
[NH3+][C@H]1C[C@@H](c2cc(NCC[C@]34CCC[N@H+]3CCC4)ncn2)C1,-5.44452
CC[C@@]1(CO)CCCN(c2cc(N3CCOCC3)ncn2)C1,-4.1124
COCc1[nH]nc(C)c1-c1ccccc1OCC(C)C,-3.68161
Cc1nn(C)c(C(=O)N2CCC[C@]3(CCc4cnc(-c5ccccc5)nc43)C2)c1Cl,-5.15055
COc1ccc(-n2nc(CC(N)=O)nc2-c2cccc(N3CCCC3=O)c2)cc1,-4.92806
C[C@H]([C@H]1CC[N@H+](Cc2ccc(O)c(Cl)c2)CC1)[NH+]1CCOCC1,-4.17945
COc1cc(OC)nc(-c2cccc(C(=O)N[C@@H]3C[C@@H]4CC[C@H]3C4)c2)n1,-4.59571
O=C(Cn1c(=O)oc2ccccc21)NCc1cccc2ncsc12,-4.18872
O=C(c1sccc1Cl)N1CCC[C@@H](c2[nH]ncc2-c2ccc(F)c(F)c2)C1,-4.06847
CC(C)c1ccc(C#N)c(N2CC[C@](C)(O)[C@@H](O)C2)n1,-5.39933
CN1CCN(CC(=O)NCCCc2ccco2)C1=O,-2.29386
C=CCn1cc(C[NH2+]CCCCc2ccccn2)c(C)n1,-2.15334
CN1CCn2nc(C(=O)N[C@@H]3C[C@H]4CO[C@@H](C5CC5)C[N@H+]4C3)cc2C1=O,-3.6693
O=C(c1cccc(-c2cc3ccccc3oc2=O)c1)N1CCO[C@@H](CCO)C1,-4.98147
Cc1cccc(-c2ccccc2C(=O)N(C)[C@H]2C[C@H]3C[C@@H](O)C[C@H]3C2)c1,-5.30732
Cc1ccc(O)c(C(=O)N2CC[C@@H](NC(=O)c3ccccn3)[C@H](O)C2)c1,-3.96435
Cc1cc(Cn2ccnc2-c2ccc3ccccc3n2)on1,-6.16683
COc1ccc(-c2cn3cc(C(=O)N(C)C(C)C)nc3c(=O)n2C)cc1,-4.19305
CCn1ccnc1CNC(=O)c1cccc(OC2CCN(C(=O)C3CC3)CC2)c1,-4.18303
CCC(=O)N1CCc2cccc(S(=O)(=O)N[C@H](C)c3ccccc3)c2C1,-4.38505
COc1ccc(CNC(=O)C2CCN(c3ncc(C(C)=O)c(C)n3)CC2)cc1,-5.2465
CC(=O)N1C[C@H]2C[N@@H+](Cc3ccc4onc(C)c4c3)C[C@@]2(C(=O)[O-])C1,-4.08613
CN(C)S(=O)(=O)CCC[N@H+]1CC[C@]2(CC1)NC(=O)C[C@H]2C(=O)[O-],-4.1918
Cc1nc(N2CCN(c3nnc(C(F)(F)F)s3)CC2)c2ccsc2n1,-4.64917
CC(C)Cc1nc(N[C@@H](CO)c2ccccc2)c2c(n1)C(=O)NCC2,-4.30758
COCCN1C(=O)N(CCCc2cccnc2)C(=O)[C@]12CC[N@@H+](Cc1ccc(NC(C)=O)cc1)CC2,-4.99942
CCn1nc(Cc2c(Cl)cccc2Cl)nc1C[C@H]1CCC(=O)N1,-3.28553
COc1cc(Nc2ccnc(OC)c2)cc(OC)c1,-4.96937
NC(=O)C1CCN(C(=O)[C@H]2OCC(=O)N[C@@H]2c2ccccc2Cl)CC1,-4.72703
CO[C@H]1CCN(C(=O)c2cccc(Oc3ccccc3)c2)C1,-4.71939
Cc1ccc(OC[C@@H]2CCCN(C(=O)c3cn4cccnc4n3)C2)cc1,-4.41424
CSc1cccc(CN(C)C(=O)Nc2ccc(C(=O)N(C)C)cc2C)c1,-5.24891
O=C([O-])[C@H]1CCN1C(=O)CCc1nc(-c2ccccc2)no1,-3.09337
Cc1cccc(C(=O)N2CCC(c3nccn3Cc3ccccn3)CC2)c1,-3.89579
COc1ccc2[nH]c(CCN(C)C(=O)C[C@]3(c4ccccc4OC)CC(=O)N(C)C3=O)nc2c1,-3.64531
CC[N@H+]1CCc2[nH]cnc2C12CCN(C(=O)c1cc(C(C)C)nc(N)n1)CC2,-5.21201
Cn1ccnc1-c1cn([C@H](Cc2ccccc2)c2ccccc2)nn1,-4.18339
CC(=O)N1CCC2(CC1)C[C@@H]2NS(=O)(=O)c1ccc2c(c1)N(C(C)=O)CCO2,-3.94216
COC(C)(C)C(=O)NC[C@@H]1CC[N@H+](C2CCCC2)C1,-3.86183
Cc1nccn1CC(=O)Nc1ccnn1[C@@H](C)c1ccccc1,-3.2221
CCn1ccc(C[N@@H+]2[C@@H]3CC[C@H]2[C@](CO)(Cc2ccccc2)C3)n1,-4.51624
CC[N@@H+]1C[C@H](c2ccccc2)CC2(CCN(C(=O)CCCC(N)=O)CC2)C1,-5.61424
O=C(CCC1CCN(C(=O)c2ccc(F)cc2)CC1)N1CCC(Cc2ccccc2)CC1,-4.28498
COc1ccc(NC(=O)N2CCC(CCn3cccn3)CC2)cc1Cl,-3.8711
CC(C)Cc1noc([C@@H]2CCCN(C(=O)c3cc(C#N)cn3C)C2)n1,-4.12011
Cc1ncnc(N2CCC(c3nnc(C[NH+]4CCCCC4)n3C)CC2)c1C,-4.18189
Cc1noc(C)c1C(=O)NC[C@H]1CCCN(C(=O)c2c[nH]c3ncnn3c2=O)C1,-1.25906
Clc1ccccc1C1(c2ccnc(NCc3cccnc3)n2)CC[NH2+]CC1,-4.7187
CC1(C)C[C@H](C(=O)N2CCC([NH+]3CCOCC3)CC2)CCO1,-4.36169
Fc1ccccc1N1CCC([NH2+]CCNc2cccnc2)CC1,-4.79239
Cc1ccccc1OCC(=O)N[C@H](c1ccc2c(c1)CCO2)[C@H]1C[C@@H](O)C1,-4.4617
O=C1CN(C(=O)c2n[nH]c3ccccc23)C[C@@H](OCC2CC2)CN1Cc1cccnc1,-6.08325
NC(=O)c1ccc([C@@H]2CC(=O)Nc3c2cnn3-c2ccccc2)cc1,-4.13851
C[C@@H](c1ccc(F)cc1)n1ccnc1-c1ccc(-c2cnc(N)nc2)cc1F,-4.98357
CCCc1cnc(N[C@@H]2COC[C@H]2Cc2ccncc2)nc1,-4.95362
COc1ccc(-c2csc(C(N)=O)c2)c(OC)c1OC,-4.79364
CCCO[C@@H]1C[C@@H](C(=O)NCc2cscn2)CC[C@H]1NC(=O)c1ccon1,-4.40281
Cc1cc(Cl)ccc1OCCN(C)C(=O)Cn1nnnc1N,-4.16854
CC(C)=CC[N@H+]1[C@@H]2CC[C@H]1[C@@](Cc1cscn1)(C(=O)NCc1ccncc1)C2,-4.76293
Cc1cccc(C(=O)NCc2cccnc2N2CCC[N@@H+](C)CC2)n1,-4.31448
Cc1nc(N2CCCCC2)ncc1C(=O)N[C@H]1CCCN(c2cnccn2)C1,-4.66026
Cc1ccsc1-c1nc(C[N@@H+](C)Cc2cc[nH]n2)c(C)o1,-3.49375
COc1ccc(F)c(CN2CCC[C@](O)(C[N@@H+]3CCCC(F)(F)C3)C2=O)c1,-2.68414
Cc1c(CCNC(=O)CC[C@@H]2NC(=O)NC2=O)c2ccccc2n1-c1ccccc1,-5.89667
Cc1cc(C)n2ncc(C[N@H+]3CC[C@@](C(=O)[O-])(n4ccnc4)CC3)c2n1,-5.09101
O=C1Cc2ccc(CCOc3ccc(F)cc3)cc2N1,-4.91538
Cc1[nH]c(-c2ccccc2)nc1C(=O)NCc1cc2n(n1)CC[NH2+]C2,-4.85446
COc1ccc(OCCC[N@@H+]2[C@@H]3CC[C@H]2C[C@@H](O)C3)cc1,-4.64253
Cc1ccc2c(C)c(C(=O)NCc3cncn3C3CC3)oc2c1,-4.08077
COc1cc(F)c(C(=O)N[C@@H](C)c2nc(-c3ccccn3)no2)c(F)c1,-5.15864
CC(C)Cc1nc(CN(C)C(=O)CCC(=O)Nc2ccc3c(c2)CCC3)no1,-4.54294
O=C(NCCCOC1CCCC1)[C@@H]1CCCN(c2nc3cc(Cl)ccc3o2)C1,-2.72669
O=C(NCc1ccccc1F)[C@H]1COCCN(C(=O)c2c[nH]nc2C2CCCCC2)C1,-4.6556
CC[C@H](NC(=O)c1cnc(-c2cccnc2)nc1)c1ccc(C)cc1C,-4.92146
CCCc1noc(CN(C)S(=O)(=O)c2cc(C(=O)[O-])c(Cl)cc2F)n1,-3.16079
C[N@@H+](CC(=O)NCc1cc2n(n1)CCC[NH2+]C2)Cc1ccc(F)cc1,-3.87618
CCc1cc(C(=O)NCCc2nc3ccccc3[nH]2)cc(=O)[nH]1,-4.01873
Cc1ccccc1Cn1cc(C(=O)NCc2c(C)nn(-c3ccc(F)cc3)c2C)nn1,-4.54051
Cc1nnnn1CCC(=O)NC[C@@H]1CCN(c2ccccc2)C1,-3.58832
CCOCC(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1CCc1ccccc1,-3.71669
CCOC(=O)[C@]1(CCCc2ccccc2)CCCN(C(=O)c2ccc(COC)o2)C1,-3.29035
CC(=O)c1c(C)nn(CC(=O)N2CC[C@H](c3nc(C)no3)C2)c1C,-5.6592
O=C1NCC(=O)N2CCN(C(=O)c3ccc(Oc4ccccc4)o3)C[C@H]12,-5.31118
CCn1c(C[NH+](C)C)nnc1C1CCN(C(=O)Cn2cc(C)cn2)CC1,-4.28051
CCCc1cnc(N(C)CCC(C)(C)O)nc1,-3.52086
O=C(CCn1ccc(=O)[nH]c1=O)NCc1nncn1CCc1ccccc1,-4.55278
CCOc1cccc(CN(C(=O)NCc2cnn(CC)c2C)C2CC2)c1,-4.31284
CC[N@H+](C)C1(Cn2ccc(C)c(C(=O)[O-])c2=O)CCCCC1,-3.63707
COc1cccc2c1C1(CCN(C(=O)c3ccc(-c4cnco4)cc3)CC1)OCC2,-4.51183
CC(C)C[C@@H]1[C@H](C(=O)NCc2ccccn2)C[C@@H]2CN(S(C)(=O)=O)CC(=O)N21,-3.96676
Cc1ccc(F)cc1C(=O)N1C[C@@H]2CN(C(=O)CCO)C[C@@H]2[C@H]1c1ccccc1C,-4.53213
CCOC(=O)N1CCC(n2cnc3cccnc3c2=O)CC1,-5.31507
CCCn1cc(S(=O)(=O)NCc2ccnc(C)c2)cn1,-4.01139
CC(C)c1csc(C(=O)N2CC[C@]3(CN(C)C(=O)O3)C2)n1,-5.72802
O=C1CN(C(=O)C[C@H]2CC[N@H+](Cc3ccccc3)CC2)C[C@H](Cc2ccccc2)N1,-4.78023
Cc1cc(N2CCC[C@H]([NH+](C)C)CC2)nc(C)c1C#N,-4.76326
COc1ccc(NC(=O)N[C@H]2CCC[N@H+](Cc3ccccc3F)C2)cc1,-4.84369
O=S(=O)(Cc1ccc(Cl)cc1F)NCCc1ccncc1,-4.87856
O=C(NCc1n[nH]c2c1CCCCC2)c1cccc(NC(=O)[C@H]2CCCO2)c1,-4.42245
COc1c(C)cc([C@H](C(=O)[O-])[NH+]2CCN(S(=O)(=O)N3CCOCC3)CC2)cc1C,-3.00027
CCc1cnc(C)nc1N1CCOc2ccccc2C1,-4.18852
COc1cc2c(cc1CNC(=O)c1[nH]nc3c1CCC3)CCC2,-4.94024
Cc1ccc2[nH]c([C@H](C)NC(=O)c3cn(C4CC4)cc(C(=O)NC4CCCCCC4)c3=O)nc2c1,-4.24043
CCOC(=O)c1coc(-c2ccc(NC(=O)N3CCOCC3)cc2)n1,-4.92498
C[C@]1(Cc2ccc3c(c2)OCO3)CCC(=O)N(CCn2ccnc2)C1,-4.20109
CC(C)c1cc(C2CCN(C(=O)c3ccc(Cn4cnnn4)cc3)CC2)[nH]n1,-4.32387
CC(C)CC[C@]1(C(=O)N2CCOCC2)C[C@H]2CC[C@@H]1N2c1ncnc2[nH]cnc12,-5.13277
COC(C)(C)C[C@H](C)[NH2+]Cc1n[nH]c(N)n1,-3.61715
C[C@H](Cc1ccccn1)NC(=O)c1csc2nc(-c3cccc(C(F)(F)F)c3)cn12,-3.85
CCCN(CC)C(=O)c1ccc2nc(-c3ccccc3)cn2c1,-4.4939
COc1ccc(OC)c(-c2cccc(C(=O)N(C)CC3(CO)CCC3)c2)c1,-4.39836
Cc1cc(N2C[C@@H](CS(=O)(=O)N(C)C)[C@H](O)C2)nc(-c2cccnc2)n1,-5.83278
Cc1nnnn1CCc1nc(CC(N)=O)nn1CCc1ccccc1,-4.66187
CC1(C)OC(=O)N(CCCC(=O)c2ccc(F)cc2)C1=O,-4.99166
CC(C)CN1CC2(CCN(C(=O)c3cc(=O)n(C)c(=O)n3C)CC2)CC1=O,-4.26877
Cn1nccc1CCC(=O)N1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1cnc(N)s1)C2,-4.46837
COc1ccccc1-n1cc(C(=O)NCCc2[nH]nc3c2CCCC3)cn1,-4.28389
Cc1cc(C2CCOCC2)oc(=O)c1C(=O)N1CC[C@H]2OCC(=O)N[C@H]2C1,-4.29064
COc1cccc(OCC(=O)N2CCC[C@@](O)(CO)CC2)c1,-4.80223
CC1(C)C[C@@](CCNC(=O)CCCc2cn[nH]c2)(c2ccccc2)CCO1,-4.24104
C[NH+](C)C[C@@]12CN(C(=O)/C=C/c3ccccc3)C[C@@H]1C[N@H+](Cc1ccccc1F)C2,-4.98608
CCCN1CCC[C@]2(CCCN2S(=O)(=O)Cc2ccc(F)cc2F)C1=O,-4.04785
Cc1nc(-c2ccc(S(=O)(=O)N3CC[NH2+][C@@H](C(=O)[O-])C3)s2)cs1,-4.9831
Cc1ccc(CN(CCC2=CCCCC2)C(=O)c2cc(C#N)cn2C)cc1,-4.78039
Cc1c(-c2nccn2C2CC2)c(=O)n(-c2ccccc2)n1C,-3.96313
O=c1cc(N2CCCCC2)cnn1Cc1nccs1,-4.13195
CNC(=O)Cn1cc(-c2cc(Cl)c(O)cc2C)cn1,-3.76072
CC(C)Cn1c(C[N@H+]2CCC[C@@]3(CN(C)C(=O)O3)C2)nc2ccccc21,-3.5764
O=C(NCCc1noc(C2CCCC2)n1)Nc1cccn2cnnc12,-4.6605
CCc1c(C)cc(C(=O)N2C[C@H]3CC=C(C)C[C@H]3C2)c(=O)n1C,-4.4375
CCn1ncnc1C[N@@H+]1CCC[C@@H](c2nn(C)c(=O)n2-c2ccccc2)C1,-3.28483
COc1ccc(-c2cnc(N3CC[NH+](C)CC3)nc2-c2ccc(C)cc2)c(C)c1,-4.66447
CCc1ccnc(N(Cc2ccccc2)S(C)(=O)=O)c1,-4.23165
Cc1[nH]c2c(F)cccc2c1Cc1nc(C2CCOCC2)nn1C(C)(C)C,-5.25035
Cc1nc[nH]c1C(=O)NC[C@H]1[C@H]2C[N@@H+](Cc3cc(Cl)ccc3F)C[C@]23CC[C@H]1O3,-3.48849
Cc1n[nH]c(C)c1CCCNC(=O)Cc1ccc(O)c(Cl)c1,-4.1157
CN(C)S(=O)(=O)N1CCC(Oc2ccc(C(=O)NCCF)cc2)CC1,-3.20037
CCCC[C@H]1C=CCN1C(=O)Nc1cc(S(C)(=O)=O)ccc1C,-5.27413
O=C(CCCOc1ccccc1)N1CCc2nc(-c3cccnc3)nn2CC1,-5.29355
C[C@@H]1C[N@@H+](Cc2ccccc2CS(=O)(=O)c2ccccc2)CC[NH2+]1,-2.99458
COCC[N@@H+](C)CC(=O)N[C@@H]1COC[C@H]1Cc1ccnc2ccccc12,-4.35606
CCn1c(C)cc2cc(NC(=O)C[N@@H+](C)[C@H]3CCS(=O)(=O)C3)ccc21,-4.15069
Cc1nnn([C@@]23C[C@@H]4C[C@@H](C[C@@](NC(=O)[C@@H](c5ccccc5F)[NH+](C)C)(C4)C2)C3)n1,-3.98505
CCCc1cc(CNC(=O)c2ccc(N3CC[N@H+](C)[C@H](C)C3)nc2)on1,-4.52721
COC(=O)CCC[N@@H+]1C[C@H]2CN(S(=O)(=O)N(C)C)[C@H](c3ccccc3)[C@H]2C1,-3.84609
Cc1n[nH]nc1C(=O)NC[C@@H]1CC[C@H](CC(=O)[O-])[N@@H+]1CC1CC1,-2.66527
CCCN(CC1CC1)C(=O)c1cn(Cc2ccccc2C)nn1,-3.99321
C[C@]1(C(=O)Nc2n[nH]c3nccc(-c4ccccc4)c23)CCC(=O)O1,-5.44658
CO[C@@H]1CC[C@@]2(OC)CC[N@H+](Cc3cncn3Cc3ccccc3)[C@H]2C1,-2.79013
CCCC[C@@H]1CN(c2ccc(C)nn2)C[C@H](C(C)C)O1,-4.77361
Nc1nc(-c2cccc(C[NH+]3CCOCC3)c2)cc(N2CCCC2)n1,-4.77307
CSc1ncc(CNC(=O)CCCn2cncn2)n1C,-3.40319
Cc1c[nH]nc1[C@H]1CC[N@@H+](Cc2nc3ccccc3[nH]2)CC1,-3.39602
COC[C@H]1CCCN(C(=O)/C=C/c2cnc(N(C)C)nc2)C1,-4.20203
Cc1nc2ccc(-n3ccnc3-c3n[nH]c4ncccc34)cc2s1,-5.44457
Cc1nc(CCNc2nc(N)nc3c2CC[NH2+]C3)sc1C,-5.1992
CCc1ccc(CN(C)C(=O)N[C@H]2CC[N@@H+](Cc3ccc(F)cc3)CC2)nc1,-4.79877
CC(C)(C)NC(=O)C[NH+]1CCN(C(=O)c2cc[nH]c2)CC1,-4.37771
Cc1cc(C)c2c(CC(=O)N[C@@H]3CCN(C)C3=O)coc2c1,-3.96006
Cc1c(CN(C)C(=O)[C@@H](C)[NH+](C)C)[nH]c2ccccc12,-4.32712
COc1nc2c(cc1C(=O)N1C[C@H]3CC=CC[C@H]3C1)CCC2,-4.21873
CCn1c(C)ccc(C(=O)NCCCc2scnc2C)c1=O,-3.74831
CN(C)c1nc(CNC(=O)CCNC(=O)c2ccc(F)cc2)cs1,-4.10265
[NH3+]CC(=O)N1CCC2(CCc3c2nc(-c2ccccc2)[nH]c3=O)CC1,-6.4209
CC(C)n1cc(NC(=O)NCc2ccccn2)nn1,-4.65621
O=C(NCCc1csc(-c2ccncc2)n1)[C@@H]1CC(=O)N(C2CC2)C1,-4.11962
C[N@@H+](Cc1c(C(=O)N2CCOCC2)nc2ccccn12)C(C1CC1)C1CC1,-3.96362
Cc1ccc(C[N@H+](C)Cc2cnc(S(C)(=O)=O)n2C[C@H]2CCCO2)cc1,-2.9887
CN(CCn1cccn1)C(=O)c1cccc(-n2cnnc2)c1,-4.16925
CCn1ncnc1-c1nccn1CCOc1ccccc1,-4.12597
Cc1nsnc1C(=O)N1CCN(c2nnc(C(F)(F)F)s2)CC1,-5.50276
Cc1cc(=O)[nH]c(CNC(=O)c2cccc(-c3ccc(C#N)c(Cl)c3)c2)n1,-4.5622
O=C(NCc1nnc(-c2ccccc2)o1)c1cnn(Cc2ccccc2)c1,-4.12722
CN(Cc1ccccn1)C(=O)CCc1nnc(CCCCc2ccccc2)o1,-4.03406
O=C(c1cccc2c1OCC2)N1CCC(c2[nH]ncc2-c2ccccc2)CC1,-4.42105
O=C1OCC2(CCN(C(=O)c3cc4c(s3)CCOC43CC[NH2+]CC3)CC2)O1,-5.53797
O=C(NCC[NH+]1CCCC1)c1cccc(-c2ccc3[nH]c(CO)nc3c2)c1,-6.11812
O=C(COc1ccc(F)c(Cl)c1)N1CCC(n2cnnc2)CC1,-4.32695
N#Cc1cccc(C(=O)N2CCC[C@H](c3nccn3CC3CC3)C2)c1,-3.12797
COCc1nc(C)c(CNC(=O)CCc2nncn2C)s1,-3.79115
CCn1cc(C[N@@H+]2CCC[C@H](c3[nH]ncc3-c3ccc(Cl)cc3)C2)c(C)n1,-3.50262
COCCN1C(=O)C[C@](CC(=O)N(C)CC(C)C)(c2ccccc2OC)C1=O,-4.53267
Cc1nnc(-c2cccc(CCCOCc3ccccc3)c2)o1,-5.07988
NC(=O)NCC(=O)N1C[C@H]2C[C@@H](C1)[C@H](Cc1cccc(F)c1)N1C(=O)CCC[C@@H]21,-5.2132
CSc1nccc(N2CCCN(C(=O)Cc3ccccc3C)CC2)n1,-4.35004
CC(C)(C)c1cc(CNC(=O)c2ccc(N)nc2)[nH]n1,-4.44629
CCN(CC[NH+](C)C)C(=O)Nc1cc(F)cc(Cl)c1,-4.35564
CSc1ncc(CNC(=O)[C@@H](c2ccc(C)cc2)[NH+](C)C)n1C,-4.61696
